NGS_ID	CpGisland	Methylation_value	Sample
2505631	1257	0.558823529411765	KMT2B_9
2505633	1257	0.4375	KMT2B_9
2505635	1257	0.363636363636364	KMT2B_9
2505637	1257	0.53125	KMT2B_9
2505639	1257	0.259259259259258	KMT2B_9
2505641	1257	0.541666666666667	KMT2B_9
2505643	1257	0.25	KMT2B_9
2505645	1257	0.666666666666667	KMT2B_9
2505647	1257	0.533333333333332	KMT2B_9
2505649	1257	0.5	KMT2B_9
2505651	1257	0.0714285714285714	KMT2B_9
2505653	1257	0.117647058823529	KMT2B_9
2505655	1257	0.0666666666666667	KMT2B_9
2505657	1257	0.214285714285714	KMT2B_9
2505659	1257	0.0714285714285714	KMT2B_9
2505661	1257	0.0666666666666667	KMT2B_9
2505663	1257	0.166666666666667	KMT2B_9
2505673	1257	0.5	KMT2B_9
2505675	1257	0.307692307692308	KMT2B_9
2505677	1257	0.25	KMT2B_9
2505605	1257	0.475056689342403	control_median
2505607	1257	0.387571839080459	control_median
2505609	1257	0.520524364406779	control_median
2505611	1257	0.589327830188679	control_median
2505613	1257	0.491071428571428	control_median
2505615	1257	0.506980302161025	control_median
2505617	1257	0.616071428571428	control_median
2505619	1257	0.525062656641603	control_median
2505621	1257	0.610220125786163	control_median
2505623	1257	0.476425438596491	control_median
2505625	1257	0.584555651423641	control_median
2505627	1257	0.575957313245449	control_median
2505629	1257	0.29358805445762	control_median
2505631	1257	0.299953058989203	control_median
2505633	1257	0.170941558441558	control_median
2505635	1257	0.126964285714285	control_median
2505637	1257	0.258161225849433	control_median
2505639	1257	0.104102167182662	control_median
2505641	1257	0.287037037037037	control_median
2505643	1257	0.180194805194805	control_median
2505645	1257	0.303225806451613	control_median
2505647	1257	0.275510204081633	control_median
2505649	1257	0.240015360983103	control_median
2505651	1257	0.0834782608695652	control_median
2505653	1257	0.0534188034188034	control_median
2505655	1257	0.0339080459770115	control_median
2505657	1257	0.0322916666666666	control_median
2505659	1257	0.0460491889063317	control_median
2505661	1257	0.0465367965367965	control_median
2505663	1257	0.0458333333333333	control_median
2505673	1257	0.0351851851851851	control_median
2505675	1257	0.0442307692307692	control_median
2505677	1257	0.0328663793103448	control_median
2505605	1257	0.114129132235319	control_std
2505607	1257	0.100360196670558	control_std
2505609	1257	0.0991112333953005	control_std
2505611	1257	0.100125595520623	control_std
2505613	1257	0.113993978055315	control_std
2505615	1257	0.104029131745601	control_std
2505617	1257	0.104675260138572	control_std
2505619	1257	0.0970608276937776	control_std
2505621	1257	0.106202199112685	control_std
2505623	1257	0.0943039241309783	control_std
2505625	1257	0.106807794732276	control_std
2505627	1257	0.119037204726127	control_std
2505629	1257	0.0927592473139202	control_std
2505631	1257	0.079191731012109	control_std
2505633	1257	0.0611232882536138	control_std
2505635	1257	0.0501815455313986	control_std
2505637	1257	0.108089534907191	control_std
2505639	1257	0.0542620861269527	control_std
2505641	1257	0.0952701698133402	control_std
2505643	1257	0.0642013043543944	control_std
2505645	1257	0.101374128262246	control_std
2505647	1257	0.10992675358809	control_std
2505649	1257	0.0997422989062753	control_std
2505651	1257	0.0707712550560765	control_std
2505653	1257	0.0489673075439529	control_std
2505655	1257	0.0277902401074892	control_std
2505657	1257	0.0414250939020776	control_std
2505659	1257	0.0496064057120137	control_std
2505661	1257	0.0571995667284913	control_std
2505663	1257	0.0351197794430673	control_std
2505673	1257	0.0508757075951858	control_std
2505675	1257	0.0396040691039333	control_std
2505677	1257	0.040110154648245	control_std
2525653	1265	0.533333333333332	KMT2B_1
2525657	1265	0.95	KMT2B_1
2525661	1265	0.736842105263158	KMT2B_1
2525663	1265	0.458333333333332	KMT2B_1
2525665	1265	0.12	KMT2B_1
2525667	1265	0.12	KMT2B_1
2525669	1265	0.5	KMT2B_1
2525671	1265	0.826086956521739	KMT2B_1
2525673	1265	0.739130434782609	KMT2B_1
2525675	1265	0.375	KMT2B_1
2525653	1265	0.892857142857143	KMT2B_2
2525657	1265	1.0	KMT2B_2
2525661	1265	0.625	KMT2B_2
2525663	1265	0.56	KMT2B_2
2525665	1265	0.125	KMT2B_2
2525667	1265	0.25	KMT2B_2
2525669	1265	0.363636363636364	KMT2B_2
2525671	1265	0.848484848484848	KMT2B_2
2525673	1265	0.6	KMT2B_2
2525675	1265	0.333333333333333	KMT2B_2
2525653	1265	0.733333333333333	KMT2B_3
2525657	1265	1.0	KMT2B_3
2525661	1265	0.857142857142857	KMT2B_3
2525663	1265	0.666666666666667	KMT2B_3
2525665	1265	0.05	KMT2B_3
2525667	1265	0.421052631578947	KMT2B_3
2525669	1265	0.3	KMT2B_3
2525671	1265	0.85	KMT2B_3
2525673	1265	0.75	KMT2B_3
2525675	1265	0.416666666666667	KMT2B_3
2525653	1265	0.75	KMT2B_4
2525657	1265	1.0	KMT2B_4
2525661	1265	0.692307692307692	KMT2B_4
2525663	1265	0.466666666666667	KMT2B_4
2525665	1265	0.35	KMT2B_4
2525667	1265	0.434782608695652	KMT2B_4
2525669	1265	0.666666666666667	KMT2B_4
2525671	1265	0.96	KMT2B_4
2525673	1265	0.84	KMT2B_4
2525675	1265	0.482758620689655	KMT2B_4
2525653	1265	0.620689655172413	KMT2B_5
2525657	1265	0.869565217391304	KMT2B_5
2525661	1265	0.703703703703704	KMT2B_5
2525663	1265	0.615384615384615	KMT2B_5
2525665	1265	0.0625	KMT2B_5
2525667	1265	0.257142857142856	KMT2B_5
2525669	1265	0.342857142857142	KMT2B_5
2525671	1265	0.61111111111111	KMT2B_5
2525673	1265	0.787878787878788	KMT2B_5
2525675	1265	0.451612903225806	KMT2B_5
2525653	1265	0.8	KMT2B_6
2525657	1265	1.0	KMT2B_6
2525661	1265	0.85	KMT2B_6
2525663	1265	0.645833333333333	KMT2B_6
2525665	1265	0.188679245283019	KMT2B_6
2525667	1265	0.472727272727272	KMT2B_6
2525669	1265	0.655172413793104	KMT2B_6
2525671	1265	0.844827586206896	KMT2B_6
2525673	1265	0.690909090909091	KMT2B_6
2525675	1265	0.538461538461538	KMT2B_6
2525653	1265	0.642857142857142	KMT2B_7
2525657	1265	0.923076923076923	KMT2B_7
2525661	1265	0.45	KMT2B_7
2525663	1265	0.476190476190476	KMT2B_7
2525665	1265	0.0344827586206897	KMT2B_7
2525667	1265	0.194444444444443	KMT2B_7
2525669	1265	0.305555555555556	KMT2B_7
2525671	1265	0.571428571428571	KMT2B_7
2525673	1265	0.4	KMT2B_7
2525675	1265	0.342857142857142	KMT2B_7
2525653	1265	0.64	KMT2B_8
2525657	1265	1.0	KMT2B_8
2525661	1265	0.642857142857142	KMT2B_8
2525663	1265	0.68	KMT2B_8
2525665	1265	0.222222222222222	KMT2B_8
2525667	1265	0.449275362318841	KMT2B_8
2525669	1265	0.651515151515152	KMT2B_8
2525671	1265	0.9375	KMT2B_8
2525673	1265	0.758064516129031	KMT2B_8
2525675	1265	0.271186440677966	KMT2B_8
2525653	1265	0.727272727272727	KMT2B_9
2525657	1265	0.9	KMT2B_9
2525661	1265	0.636363636363635	KMT2B_9
2525663	1265	0.666666666666667	KMT2B_9
2525665	1265	0.0714285714285714	KMT2B_9
2525667	1265	0.333333333333333	KMT2B_9
2525669	1265	0.454545454545455	KMT2B_9
2525671	1265	0.909090909090909	KMT2B_9
2525673	1265	0.545454545454545	KMT2B_9
2525675	1265	0.416666666666667	KMT2B_9
2525653	1265	0.58578431372549	control_median
2525657	1265	0.9625	control_median
2525661	1265	0.5	control_median
2525663	1265	0.342056650246305	control_median
2525665	1265	0.0883116883116883	control_median
2525667	1265	0.132456140350877	control_median
2525669	1265	0.31	control_median
2525671	1265	0.581168831168831	control_median
2525673	1265	0.412121212121212	control_median
2525675	1265	0.1875	control_median
2525653	1265	0.0921780672972818	control_std
2525657	1265	0.0619762946503017	control_std
2525661	1265	0.117232968594194	control_std
2525663	1265	0.100436162857853	control_std
2525665	1265	0.0535406199246917	control_std
2525667	1265	0.0712375176816428	control_std
2525669	1265	0.0992887260024867	control_std
2525671	1265	0.120082357853233	control_std
2525673	1265	0.131221107760857	control_std
2525675	1265	0.0760345734811016	control_std
2591315	1295	0.333333333333333	KMT2B_1
2591317	1295	0.0344827586206897	KMT2B_1
2591319	1295	0.0689655172413793	KMT2B_1
2591321	1295	0.241379310344827	KMT2B_1
2591323	1295	0.03125	KMT2B_1
2591325	1295	0.25	KMT2B_1
2591327	1295	0.193548387096774	KMT2B_1
2591329	1295	0.272727272727273	KMT2B_1
2591331	1295	0.371428571428571	KMT2B_1
2591333	1295	0.405405405405405	KMT2B_1
2591335	1295	0.189189189189189	KMT2B_1
2591337	1295	0.435897435897436	KMT2B_1
2591339	1295	0.30952380952381	KMT2B_1
2591341	1295	0.159090909090908	KMT2B_1
2591343	1295	0.116279069767442	KMT2B_1
2591345	1295	0.0697674418604651	KMT2B_1
2591347	1295	0.222222222222222	KMT2B_1
2591351	1295	0.311111111111111	KMT2B_1
2591353	1295	0.170212765957447	KMT2B_1
2591355	1295	0.348837209302326	KMT2B_1
2591357	1295	0.275	KMT2B_1
2591359	1295	0.378378378378378	KMT2B_1
2591361	1295	0.394736842105262	KMT2B_1
2591363	1295	0.243243243243243	KMT2B_1
2591365	1295	0.263157894736842	KMT2B_1
2591367	1295	0.129032258064516	KMT2B_1
2591369	1295	0.366666666666667	KMT2B_1
2591371	1295	0.161290322580645	KMT2B_1
2591373	1295	0.258064516129032	KMT2B_1
2591375	1295	0.290322580645161	KMT2B_1
2591377	1295	0.258064516129032	KMT2B_1
2591379	1295	0.214285714285714	KMT2B_1
2591381	1295	0.25	KMT2B_1
2591383	1295	0.416666666666667	KMT2B_1
2591385	1295	0.128205128205128	KMT2B_1
2591387	1295	0.538461538461538	KMT2B_1
2591389	1295	0.326086956521739	KMT2B_1
2591391	1295	0.282608695652174	KMT2B_1
2591393	1295	0.127272727272726	KMT2B_1
2591395	1295	0.175438596491228	KMT2B_1
2591397	1295	0.166666666666667	KMT2B_1
2591315	1295	0.25	KMT2B_2
2591317	1295	0.235294117647059	KMT2B_2
2591319	1295	0.17142857142857	KMT2B_2
2591321	1295	0.142857142857143	KMT2B_2
2591323	1295	0.121212121212121	KMT2B_2
2591325	1295	0.170731707317073	KMT2B_2
2591327	1295	0.15	KMT2B_2
2591329	1295	0.196078431372548	KMT2B_2
2591331	1295	0.176470588235293	KMT2B_2
2591333	1295	0.203703703703704	KMT2B_2
2591335	1295	0.0566037735849057	KMT2B_2
2591337	1295	0.188679245283019	KMT2B_2
2591339	1295	0.129032258064516	KMT2B_2
2591341	1295	0.13235294117647	KMT2B_2
2591343	1295	0.112676056338028	KMT2B_2
2591345	1295	0.0869565217391304	KMT2B_2
2591347	1295	0.0615384615384615	KMT2B_2
2591351	1295	0.142857142857143	KMT2B_2
2591353	1295	0.114285714285714	KMT2B_2
2591355	1295	0.134328358208955	KMT2B_2
2591357	1295	0.136986301369863	KMT2B_2
2591359	1295	0.116883116883116	KMT2B_2
2591361	1295	0.116883116883116	KMT2B_2
2591363	1295	0.0972222222222222	KMT2B_2
2591365	1295	0.185714285714286	KMT2B_2
2591367	1295	0.106060606060606	KMT2B_2
2591369	1295	0.181818181818182	KMT2B_2
2591371	1295	0.140625	KMT2B_2
2591373	1295	0.0819672131147541	KMT2B_2
2591375	1295	0.203125	KMT2B_2
2591377	1295	0.0317460317460317	KMT2B_2
2591379	1295	0.180327868852458	KMT2B_2
2591381	1295	0.0895522388059701	KMT2B_2
2591383	1295	0.155844155844156	KMT2B_2
2591385	1295	0.0470588235294118	KMT2B_2
2591387	1295	0.365591397849462	KMT2B_2
2591389	1295	0.148936170212765	KMT2B_2
2591391	1295	0.0957446808510638	KMT2B_2
2591393	1295	0.158333333333333	KMT2B_2
2591395	1295	0.169354838709677	KMT2B_2
2591397	1295	0.0813008130081301	KMT2B_2
2591315	1295	0.4	KMT2B_3
2591317	1295	0.135135135135135	KMT2B_3
2591319	1295	0.210526315789473	KMT2B_3
2591321	1295	0.292682926829268	KMT2B_3
2591323	1295	0.116279069767442	KMT2B_3
2591325	1295	0.208333333333333	KMT2B_3
2591327	1295	0.183673469387755	KMT2B_3
2591329	1295	0.259259259259258	KMT2B_3
2591331	1295	0.222222222222222	KMT2B_3
2591333	1295	0.134615384615385	KMT2B_3
2591335	1295	0.11320754716981	KMT2B_3
2591337	1295	0.277777777777778	KMT2B_3
2591339	1295	0.267857142857143	KMT2B_3
2591341	1295	0.118644067796609	KMT2B_3
2591343	1295	0.135593220338983	KMT2B_3
2591345	1295	0.0862068965517241	KMT2B_3
2591347	1295	0.120689655172413	KMT2B_3
2591351	1295	0.0576923076923077	KMT2B_3
2591353	1295	0.1	KMT2B_3
2591355	1295	0.25531914893617	KMT2B_3
2591357	1295	0.232558139534884	KMT2B_3
2591359	1295	0.395348837209302	KMT2B_3
2591361	1295	0.232558139534884	KMT2B_3
2591363	1295	0.170731707317073	KMT2B_3
2591365	1295	0.275	KMT2B_3
2591367	1295	0.222222222222222	KMT2B_3
2591369	1295	0.222222222222222	KMT2B_3
2591371	1295	0.142857142857143	KMT2B_3
2591373	1295	0.176470588235293	KMT2B_3
2591375	1295	0.09375	KMT2B_3
2591377	1295	0.133333333333333	KMT2B_3
2591379	1295	0.333333333333333	KMT2B_3
2591381	1295	0.176470588235293	KMT2B_3
2591383	1295	0.487179487179487	KMT2B_3
2591385	1295	0.380952380952381	KMT2B_3
2591387	1295	0.75609756097561	KMT2B_3
2591389	1295	0.523809523809524	KMT2B_3
2591391	1295	0.475	KMT2B_3
2591393	1295	0.6	KMT2B_3
2591395	1295	0.688888888888889	KMT2B_3
2591397	1295	0.478260869565217	KMT2B_3
2591315	1295	0.172413793103448	KMT2B_4
2591317	1295	0.0	KMT2B_4
2591319	1295	0.0588235294117647	KMT2B_4
2591321	1295	0.0303030303030303	KMT2B_4
2591323	1295	0.0833333333333333	KMT2B_4
2591325	1295	0.170731707317073	KMT2B_4
2591327	1295	0.0	KMT2B_4
2591329	1295	0.116279069767442	KMT2B_4
2591331	1295	0.0930232558139535	KMT2B_4
2591333	1295	0.0697674418604651	KMT2B_4
2591335	1295	0.0222222222222222	KMT2B_4
2591337	1295	0.166666666666667	KMT2B_4
2591339	1295	0.117647058823529	KMT2B_4
2591341	1295	0.0769230769230769	KMT2B_4
2591343	1295	0.0980392156862745	KMT2B_4
2591345	1295	0.0576923076923077	KMT2B_4
2591347	1295	0.06	KMT2B_4
2591351	1295	0.0416666666666667	KMT2B_4
2591353	1295	0.175	KMT2B_4
2591355	1295	0.256410256410256	KMT2B_4
2591357	1295	0.125	KMT2B_4
2591359	1295	0.325581395348836	KMT2B_4
2591361	1295	0.219512195121951	KMT2B_4
2591363	1295	0.157894736842105	KMT2B_4
2591365	1295	0.27027027027027	KMT2B_4
2591367	1295	0.0555555555555556	KMT2B_4
2591369	1295	0.189189189189189	KMT2B_4
2591371	1295	0.105263157894736	KMT2B_4
2591373	1295	0.153846153846154	KMT2B_4
2591375	1295	0.257142857142856	KMT2B_4
2591377	1295	0.228571428571428	KMT2B_4
2591379	1295	0.236842105263158	KMT2B_4
2591381	1295	0.236842105263158	KMT2B_4
2591383	1295	0.325581395348836	KMT2B_4
2591385	1295	0.075	KMT2B_4
2591387	1295	0.534883720930233	KMT2B_4
2591389	1295	0.261904761904762	KMT2B_4
2591391	1295	0.209302325581395	KMT2B_4
2591393	1295	0.173076923076923	KMT2B_4
2591395	1295	0.415094339622642	KMT2B_4
2591397	1295	0.0588235294117647	KMT2B_4
2591315	1295	0.384615384615385	KMT2B_5
2591317	1295	0.105263157894736	KMT2B_5
2591319	1295	0.119047619047619	KMT2B_5
2591321	1295	0.304347826086957	KMT2B_5
2591323	1295	0.0612244897959184	KMT2B_5
2591325	1295	0.365384615384615	KMT2B_5
2591327	1295	0.30188679245283	KMT2B_5
2591329	1295	0.392156862745097	KMT2B_5
2591331	1295	0.28	KMT2B_5
2591333	1295	0.277777777777778	KMT2B_5
2591335	1295	0.0909090909090909	KMT2B_5
2591337	1295	0.245283018867925	KMT2B_5
2591339	1295	0.228070175438596	KMT2B_5
2591341	1295	0.0909090909090909	KMT2B_5
2591343	1295	0.157894736842105	KMT2B_5
2591345	1295	0.0526315789473684	KMT2B_5
2591347	1295	0.0943396226415094	KMT2B_5
2591351	1295	0.12280701754386	KMT2B_5
2591353	1295	0.145161290322581	KMT2B_5
2591355	1295	0.262295081967213	KMT2B_5
2591357	1295	0.262295081967213	KMT2B_5
2591359	1295	0.262295081967213	KMT2B_5
2591361	1295	0.22950819672131	KMT2B_5
2591363	1295	0.258064516129032	KMT2B_5
2591365	1295	0.295081967213114	KMT2B_5
2591367	1295	0.271186440677966	KMT2B_5
2591369	1295	0.322033898305085	KMT2B_5
2591371	1295	0.101694915254237	KMT2B_5
2591373	1295	0.237288135593219	KMT2B_5
2591375	1295	0.317460317460317	KMT2B_5
2591377	1295	0.317460317460317	KMT2B_5
2591379	1295	0.484375	KMT2B_5
2591381	1295	0.194029850746268	KMT2B_5
2591383	1295	0.346666666666667	KMT2B_5
2591385	1295	0.131578947368421	KMT2B_5
2591387	1295	0.48	KMT2B_5
2591389	1295	0.33695652173913	KMT2B_5
2591391	1295	0.223404255319148	KMT2B_5
2591393	1295	0.15929203539823	KMT2B_5
2591395	1295	0.235294117647059	KMT2B_5
2591397	1295	0.168067226890755	KMT2B_5
2591315	1295	0.666666666666667	KMT2B_6
2591317	1295	0.379310344827585	KMT2B_6
2591319	1295	0.45	KMT2B_6
2591321	1295	0.573770491803278	KMT2B_6
2591323	1295	0.474576271186441	KMT2B_6
2591325	1295	0.681159420289855	KMT2B_6
2591327	1295	0.575757575757576	KMT2B_6
2591329	1295	0.614285714285714	KMT2B_6
2591331	1295	0.628571428571429	KMT2B_6
2591333	1295	0.547945205479452	KMT2B_6
2591335	1295	0.432432432432432	KMT2B_6
2591337	1295	0.580246913580247	KMT2B_6
2591339	1295	0.576923076923077	KMT2B_6
2591341	1295	0.453333333333332	KMT2B_6
2591343	1295	0.519480519480519	KMT2B_6
2591345	1295	0.413333333333332	KMT2B_6
2591347	1295	0.367088607594937	KMT2B_6
2591351	1295	0.465753424657534	KMT2B_6
2591353	1295	0.5	KMT2B_6
2591355	1295	0.472972972972972	KMT2B_6
2591357	1295	0.469879518072289	KMT2B_6
2591359	1295	0.604651162790698	KMT2B_6
2591361	1295	0.517241379310345	KMT2B_6
2591363	1295	0.517241379310345	KMT2B_6
2591365	1295	0.590909090909091	KMT2B_6
2591367	1295	0.488095238095237	KMT2B_6
2591369	1295	0.536585365853659	KMT2B_6
2591371	1295	0.432098765432099	KMT2B_6
2591373	1295	0.481012658227847	KMT2B_6
2591375	1295	0.594936708860759	KMT2B_6
2591377	1295	0.518518518518517	KMT2B_6
2591379	1295	0.56	KMT2B_6
2591381	1295	0.557142857142857	KMT2B_6
2591383	1295	0.725	KMT2B_6
2591385	1295	0.604938271604938	KMT2B_6
2591387	1295	0.732558139534884	KMT2B_6
2591389	1295	0.793103448275862	KMT2B_6
2591391	1295	0.707865168539325	KMT2B_6
2591393	1295	0.635593220338982	KMT2B_6
2591395	1295	0.721311475409835	KMT2B_6
2591397	1295	0.637096774193547	KMT2B_6
2591315	1295	0.538461538461538	KMT2B_7
2591317	1295	0.259259259259258	KMT2B_7
2591319	1295	0.464285714285713	KMT2B_7
2591321	1295	0.5	KMT2B_7
2591323	1295	0.366666666666667	KMT2B_7
2591325	1295	0.432432432432432	KMT2B_7
2591327	1295	0.351351351351351	KMT2B_7
2591329	1295	0.45	KMT2B_7
2591331	1295	0.410256410256409	KMT2B_7
2591333	1295	0.307692307692308	KMT2B_7
2591335	1295	0.340909090909091	KMT2B_7
2591337	1295	0.422222222222222	KMT2B_7
2591339	1295	0.39622641509434	KMT2B_7
2591341	1295	0.254545454545454	KMT2B_7
2591343	1295	0.298245614035088	KMT2B_7
2591345	1295	0.160714285714286	KMT2B_7
2591347	1295	0.25	KMT2B_7
2591351	1295	0.350877192982456	KMT2B_7
2591353	1295	0.409836065573771	KMT2B_7
2591355	1295	0.26865671641791	KMT2B_7
2591357	1295	0.246376811594203	KMT2B_7
2591359	1295	0.328571428571428	KMT2B_7
2591361	1295	0.3	KMT2B_7
2591363	1295	0.308823529411765	KMT2B_7
2591365	1295	0.441176470588234	KMT2B_7
2591367	1295	0.246376811594203	KMT2B_7
2591369	1295	0.317460317460317	KMT2B_7
2591371	1295	0.25	KMT2B_7
2591373	1295	0.3	KMT2B_7
2591375	1295	0.333333333333333	KMT2B_7
2591377	1295	0.254237288135593	KMT2B_7
2591379	1295	0.406779661016948	KMT2B_7
2591381	1295	0.303571428571428	KMT2B_7
2591383	1295	0.442622950819672	KMT2B_7
2591385	1295	0.241935483870968	KMT2B_7
2591387	1295	0.491803278688525	KMT2B_7
2591389	1295	0.403225806451613	KMT2B_7
2591391	1295	0.306451612903226	KMT2B_7
2591393	1295	0.337662337662338	KMT2B_7
2591395	1295	0.423076923076922	KMT2B_7
2591397	1295	0.230769230769231	KMT2B_7
2591315	1295	0.37037037037037	KMT2B_8
2591317	1295	0.157894736842105	KMT2B_8
2591319	1295	0.192982456140351	KMT2B_8
2591321	1295	0.311475409836066	KMT2B_8
2591323	1295	0.1875	KMT2B_8
2591325	1295	0.323529411764706	KMT2B_8
2591327	1295	0.333333333333333	KMT2B_8
2591329	1295	0.302631578947368	KMT2B_8
2591331	1295	0.298701298701299	KMT2B_8
2591333	1295	0.227848101265822	KMT2B_8
2591335	1295	0.211764705882353	KMT2B_8
2591337	1295	0.297619047619048	KMT2B_8
2591339	1295	0.247191011235955	KMT2B_8
2591341	1295	0.2	KMT2B_8
2591343	1295	0.2	KMT2B_8
2591345	1295	0.11	KMT2B_8
2591347	1295	0.127450980392157	KMT2B_8
2591351	1295	0.183673469387755	KMT2B_8
2591353	1295	0.191011235955056	KMT2B_8
2591355	1295	0.22093023255814	KMT2B_8
2591357	1295	0.125	KMT2B_8
2591359	1295	0.261904761904762	KMT2B_8
2591361	1295	0.2	KMT2B_8
2591363	1295	0.216867469879518	KMT2B_8
2591365	1295	0.228915662650601	KMT2B_8
2591367	1295	0.222222222222222	KMT2B_8
2591369	1295	0.24	KMT2B_8
2591371	1295	0.0945945945945946	KMT2B_8
2591373	1295	0.106666666666666	KMT2B_8
2591375	1295	0.142857142857143	KMT2B_8
2591377	1295	0.144736842105263	KMT2B_8
2591379	1295	0.211267605633803	KMT2B_8
2591381	1295	0.175675675675676	KMT2B_8
2591383	1295	0.206896551724138	KMT2B_8
2591385	1295	0.131868131868131	KMT2B_8
2591387	1295	0.552083333333333	KMT2B_8
2591389	1295	0.340425531914894	KMT2B_8
2591391	1295	0.163265306122449	KMT2B_8
2591393	1295	0.278688524590164	KMT2B_8
2591395	1295	0.348484848484849	KMT2B_8
2591397	1295	0.211678832116787	KMT2B_8
2591315	1295	0.28	KMT2B_9
2591317	1295	0.0357142857142857	KMT2B_9
2591319	1295	0.107142857142857	KMT2B_9
2591321	1295	0.178571428571429	KMT2B_9
2591323	1295	0.0689655172413793	KMT2B_9
2591325	1295	0.206896551724138	KMT2B_9
2591327	1295	0.172413793103448	KMT2B_9
2591329	1295	0.290322580645161	KMT2B_9
2591331	1295	0.1	KMT2B_9
2591333	1295	0.1	KMT2B_9
2591335	1295	0.09375	KMT2B_9
2591337	1295	0.181818181818182	KMT2B_9
2591339	1295	0.235294117647059	KMT2B_9
2591341	1295	0.117647058823529	KMT2B_9
2591343	1295	0.2	KMT2B_9
2591345	1295	0.0833333333333333	KMT2B_9
2591347	1295	0.0857142857142857	KMT2B_9
2591351	1295	0.222222222222222	KMT2B_9
2591353	1295	0.166666666666667	KMT2B_9
2591355	1295	0.176470588235293	KMT2B_9
2591357	1295	0.17142857142857	KMT2B_9
2591359	1295	0.315789473684211	KMT2B_9
2591361	1295	0.216216216216216	KMT2B_9
2591363	1295	0.210526315789473	KMT2B_9
2591365	1295	0.216216216216216	KMT2B_9
2591367	1295	0.111111111111111	KMT2B_9
2591369	1295	0.105263157894736	KMT2B_9
2591371	1295	0.17142857142857	KMT2B_9
2591373	1295	0.236842105263158	KMT2B_9
2591375	1295	0.184210526315788	KMT2B_9
2591377	1295	0.205128205128204	KMT2B_9
2591379	1295	0.15	KMT2B_9
2591381	1295	0.128205128205128	KMT2B_9
2591383	1295	0.27906976744186	KMT2B_9
2591385	1295	0.133333333333333	KMT2B_9
2591387	1295	0.372093023255813	KMT2B_9
2591389	1295	0.307692307692308	KMT2B_9
2591391	1295	0.211538461538462	KMT2B_9
2591393	1295	0.158730158730159	KMT2B_9
2591395	1295	0.209677419354839	KMT2B_9
2591397	1295	0.17741935483871	KMT2B_9
2591315	1295	0.107919254658385	control_median
2591317	1295	0.0129468760441029	control_median
2591319	1295	0.0439102564102564	control_median
2591321	1295	0.0545634920634921	control_median
2591323	1295	0.0138651471984805	control_median
2591325	1295	0.0814184710561202	control_median
2591327	1295	0.0597652761831866	control_median
2591329	1295	0.0544444444444444	control_median
2591331	1295	0.0601809954751131	control_median
2591333	1295	0.0470588235294117	control_median
2591335	1295	0.0284701114488348	control_median
2591337	1295	0.0470224056603773	control_median
2591339	1295	0.0430555555555555	control_median
2591341	1295	0.024653234787891	control_median
2591343	1295	0.0132962275819418	control_median
2591345	1295	0.0121430674124227	control_median
2591347	1295	0.0228578892371995	control_median
2591351	1295	0.0295138888888889	control_median
2591353	1295	0.044727636181909	control_median
2591355	1295	0.0740927419354839	control_median
2591357	1295	0.0519568151147098	control_median
2591359	1295	0.0829889807162534	control_median
2591361	1295	0.075	control_median
2591363	1295	0.0635456561177182	control_median
2591365	1295	0.0910454477276136	control_median
2591367	1295	0.0734580111490739	control_median
2591369	1295	0.0809854362324758	control_median
2591371	1295	0.0589769598608896	control_median
2591373	1295	0.0534188034188034	control_median
2591375	1295	0.0712484237074401	control_median
2591377	1295	0.0735824742268041	control_median
2591379	1295	0.109126984126983	control_median
2591381	1295	0.0679723502304147	control_median
2591383	1295	0.146141215106732	control_median
2591385	1295	0.0451991828396323	control_median
2591387	1295	0.26969696969697	control_median
2591389	1295	0.165588123334602	control_median
2591391	1295	0.0939493949394939	control_median
2591393	1295	0.0969633426529978	control_median
2591395	1295	0.131410256410256	control_median
2591397	1295	0.0705652328474937	control_median
2591315	1295	0.0538376676097908	control_std
2591317	1295	0.0190461929955443	control_std
2591319	1295	0.0369707714482481	control_std
2591321	1295	0.0359386397208603	control_std
2591323	1295	0.019674598437921	control_std
2591325	1295	0.0378365926912242	control_std
2591327	1295	0.0348916376648521	control_std
2591329	1295	0.0373395257109455	control_std
2591331	1295	0.0375741816461611	control_std
2591333	1295	0.0296145961512566	control_std
2591335	1295	0.0224340477937701	control_std
2591337	1295	0.0325188275849119	control_std
2591339	1295	0.0302461681056557	control_std
2591341	1295	0.0195179427204392	control_std
2591343	1295	0.0195847124298322	control_std
2591345	1295	0.0203857585107273	control_std
2591347	1295	0.0182955106052028	control_std
2591351	1295	0.0289192822394376	control_std
2591353	1295	0.0231220410918189	control_std
2591355	1295	0.0435880049220335	control_std
2591357	1295	0.0300917899078145	control_std
2591359	1295	0.0353837364999259	control_std
2591361	1295	0.0377626600740866	control_std
2591363	1295	0.0459962492494326	control_std
2591365	1295	0.0682785692009185	control_std
2591367	1295	0.036098831573357	control_std
2591369	1295	0.0458865065488694	control_std
2591371	1295	0.0356685378435399	control_std
2591373	1295	0.0389357135910293	control_std
2591375	1295	0.0424884581797584	control_std
2591377	1295	0.0524382285718744	control_std
2591379	1295	0.0579698259907101	control_std
2591381	1295	0.0315252464538878	control_std
2591383	1295	0.0622425192250899	control_std
2591385	1295	0.0406740062921314	control_std
2591387	1295	0.0863846601670439	control_std
2591389	1295	0.0667864444641557	control_std
2591391	1295	0.0435002366594445	control_std
2591393	1295	0.0518426329629995	control_std
